old_url,old_path,classification,redirect_line,redirect_status,new_target,target_exists,action
"https://oztimberfloor.com.au/product/eco-eco-grande-7-5mm-raw-spotted-gum-7-5/","/product/eco-eco-grande-7-5mm-raw-spotted-gum-7-5/","close topical match","608","301","/products/grande-7-5-hybrid-raw-spotted-gum-7-5/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-grande-7-5mm-sand-7-5/","/product/eco-eco-grande-7-5mm-sand-7-5/","close topical match","610","301","/products/grande-7-5-hybrid-sand-7-5/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-clear-water-beach-herringbone/","/product/eco-eco-herringbone-7mm-clear-water-beach-herringbone/","close topical match","612","301","/products/herringbone-7-0-hybrid-clear-water-beach-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-fresco-oak-herringbone/","/product/eco-eco-herringbone-7mm-fresco-oak-herringbone/","close topical match","614","301","/products/herringbone-7-0-hybrid-fresco-oak-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-natural-blackbutt-herringbone/","/product/eco-eco-herringbone-7mm-natural-blackbutt-herringbone/","close topical match","616","301","/products/herringbone-7-0-hybrid-natural-blackbutt-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-oak-saffron-herringbone/","/product/eco-eco-herringbone-7mm-oak-saffron-herringbone/","close topical match","618","301","/products/herringbone-7-0-hybrid-oak-saffron-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-oak-sofia-herringbone/","/product/eco-eco-herringbone-7mm-oak-sofia-herringbone/","close topical match","620","301","/products/herringbone-7-0-hybrid-oak-sofia-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-herringbone-7mm-select-spotted-gum-herringbone/","/product/eco-eco-herringbone-7mm-select-spotted-gum-herringbone/","close topical match","622","301","/products/herringbone-7-0-hybrid-select-spotted-gum-herringbone/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-blackbutt-aqua/","/product/eco-eco-swish-laminate-aqua-blackbutt-aqua/","close topical match","624","301","/products/swish-laminate-aqua-blackbutt-aqua/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-fendi-oak/","/product/eco-eco-swish-laminate-aqua-fendi-oak/","close topical match","626","301","/products/swish-laminate-aqua-fendi-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-hawaii-oak/","/product/eco-eco-swish-laminate-aqua-hawaii-oak/","close topical match","628","301","/products/swish-laminate-aqua-hawaii-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-madrid-oak/","/product/eco-eco-swish-laminate-aqua-madrid-oak/","close topical match","630","301","/products/swish-laminate-aqua-madrid-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-manhattan-oak/","/product/eco-eco-swish-laminate-aqua-manhattan-oak/","close topical match","632","301","/products/swish-laminate-aqua-manhattan-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-miami-oak/","/product/eco-eco-swish-laminate-aqua-miami-oak/","close topical match","634","301","/products/swish-laminate-aqua-miami-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-montreal-oak/","/product/eco-eco-swish-laminate-aqua-montreal-oak/","close topical match","636","301","/products/swish-laminate-aqua-montreal-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-nsw-spotted-gum/","/product/eco-eco-swish-laminate-aqua-nsw-spotted-gum/","close topical match","638","301","/products/swish-laminate-aqua-nsw-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-colonial/","/product/eco-eco-swish-laminate-aqua-oak-colonial/","close topical match","640","301","/products/swish-laminate-aqua-oak-colonial/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-fremont/","/product/eco-eco-swish-laminate-aqua-oak-fremont/","close topical match","642","301","/products/swish-laminate-aqua-oak-fremont/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-georgia/","/product/eco-eco-swish-laminate-aqua-oak-georgia/","close topical match","644","301","/products/swish-laminate-aqua-oak-georgia/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-nashville/","/product/eco-eco-swish-laminate-aqua-oak-nashville/","close topical match","646","301","/products/swish-laminate-aqua-oak-nashville/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-ostana/","/product/eco-eco-swish-laminate-aqua-oak-ostana/","close topical match","648","301","/products/swish-laminate-aqua-oak-ostana/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-oak-vermont/","/product/eco-eco-swish-laminate-aqua-oak-vermont/","close topical match","650","301","/products/swish-laminate-aqua-oak-vermont/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-qld-spotted-gum/","/product/eco-eco-swish-laminate-aqua-qld-spotted-gum/","close topical match","652","301","/products/swish-laminate-aqua-qld-spotted-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-aqua-smooth-blackbutt/","/product/eco-eco-swish-laminate-aqua-smooth-blackbutt/","close topical match","654","301","/products/swish-laminate-aqua-smooth-blackbutt/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-blackbutt-light/","/product/eco-eco-swish-laminate-blackbutt-light/","close topical match","656","301","/products/swish-laminate-blackbutt-light/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-eggshell/","/product/eco-eco-swish-laminate-eggshell/","close topical match","658","301","/products/swish-laminate-eggshell/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-fawn/","/product/eco-eco-swish-laminate-fawn/","close topical match","660","301","/products/swish-laminate-fawn/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-floria/","/product/eco-eco-swish-laminate-floria/","close topical match","662","301","/products/swish-laminate-floria/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-jarrah/","/product/eco-eco-swish-laminate-jarrah/","close topical match","664","301","/products/swish-laminate-jarrah/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-linden/","/product/eco-eco-swish-laminate-linden/","close topical match","666","301","/products/swish-laminate-linden/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-magnolia/","/product/eco-eco-swish-laminate-magnolia/","close topical match","668","301","/products/swish-laminate-magnolia/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-new-england-blackbutt/","/product/eco-eco-swish-laminate-new-england-blackbutt/","exact new match","670","301!","/product/eco-eco-swish-laminate-new-england-blackbutt/","true","keep"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-nutmeg/","/product/eco-eco-swish-laminate-nutmeg/","exact new match","672","301!","/product/eco-eco-swish-laminate-nutmeg/","true","keep"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-sydney-gum/","/product/eco-eco-swish-laminate-sydney-gum/","close topical match","674","301","/products/swish-laminate-sydney-gum/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-velvet/","/product/eco-eco-swish-laminate-velvet/","close topical match","676","301","/products/swish-laminate-velvet/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-laminate-vivid/","/product/eco-eco-swish-laminate-vivid/","close topical match","678","301","/products/swish-laminate-vivid/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-elegant-milano-oak/","/product/eco-eco-swish-oak-contemporary-elegant-milano-oak/","exact new match","680","301!","/product/eco-eco-swish-oak-contemporary-elegant-milano-oak/","true","keep"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-elegant-natural-oak/","/product/eco-eco-swish-oak-contemporary-elegant-natural-oak/","close topical match","682","301","/products/swish-oak-contemporary-elegant-natural-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-espresso-piccolo-oak/","/product/eco-eco-swish-oak-contemporary-espresso-piccolo-oak/","close topical match","684","301","/products/swish-oak-contemporary-espresso-piccolo-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-limed-piccolo-oak/","/product/eco-eco-swish-oak-contemporary-limed-piccolo-oak/","close topical match","686","301","/products/swish-oak-contemporary-limed-piccolo-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-paris-luteous-oak/","/product/eco-eco-swish-oak-contemporary-paris-luteous-oak/","close topical match","688","301","/products/swish-oak-contemporary-paris-luteous-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-contemporary-paris-modern-oak/","/product/eco-eco-swish-oak-contemporary-paris-modern-oak/","close topical match","690","301","/products/swish-oak-contemporary-paris-modern-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-natura-handcrafted-misty-quartz/","/product/eco-eco-swish-oak-natura-handcrafted-misty-quartz/","close topical match","692","301","/products/swish-oak-natura-handcrafted-misty-quartz/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-natura-handcrafted-natural-canvas/","/product/eco-eco-swish-oak-natura-handcrafted-natural-canvas/","close topical match","694","301","/products/swish-oak-natura-handcrafted-natural-canvas/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-natura-handcrafted-sunlit-sienna/","/product/eco-eco-swish-oak-natura-handcrafted-sunlit-sienna/","close topical match","696","301","/products/swish-oak-natura-handcrafted-sunlit-sienna/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-country-caramel-oak/","/product/eco-eco-swish-oak-wideboard-country-caramel-oak/","close topical match","698","301","/products/swish-oak-wideboard-country-caramel-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-elegant-sandy-oak/","/product/eco-eco-swish-oak-wideboard-elegant-sandy-oak/","close topical match","700","301","/products/swish-oak-wideboard-elegant-sandy-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-elegant-walnut-oak/","/product/eco-eco-swish-oak-wideboard-elegant-walnut-oak/","close topical match","702","301","/products/swish-oak-wideboard-elegant-walnut-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-elegant-white-oak/","/product/eco-eco-swish-oak-wideboard-elegant-white-oak/","close topical match","704","301","/products/swish-oak-wideboard-elegant-white-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-paris-natural-oak/","/product/eco-eco-swish-oak-wideboard-paris-natural-oak/","close topical match","706","301","/products/swish-oak-wideboard-paris-natural-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-paris-summer-oak/","/product/eco-eco-swish-oak-wideboard-paris-summer-oak/","close topical match","708","301","/products/swish-oak-wideboard-paris-summer-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-urban-antique-oak/","/product/eco-eco-swish-oak-wideboard-urban-antique-oak/","close topical match","710","301","/products/swish-oak-wideboard-urban-antique-oak/","true","301 redirect"
"https://oztimberfloor.com.au/product/eco-eco-swish-oak-wideboard-urban-limewash-oak/","/product/eco-eco-swish-oak-wideboard-urban-limewash-oak/","close topical match","712","301","/products/swish-oak-wideboard-urban-limewash-oak/","true","301 redirect"
